index,bpm,probability,time,downbeat
0,118.79852294921875,0.87649005651474,0.0682312925170068,false
1,118.79792022705078,0.8764151930809021,0.32074829931972787,false
2,118.79725646972656,0.8770985007286072,0.573265306122449,true
3,118.79725646972656,0.8777676820755005,0.8258049886621315,false
4,118.7972640991211,0.8784210085868835,1.0782539682539682,false
5,118.79297637939453,0.8790565133094788,1.330702947845805,false
6,118.78848266601562,0.8796126246452332,1.5832426303854876,false
7,118.78887176513672,0.8802073001861572,1.83578231292517,false
8,118.78887176513672,0.8807770609855652,2.088344671201814,false
9,118.78887176513672,0.8811987638473511,2.3407256235827663,false
10,118.78009033203125,0.8815401196479797,2.5931065759637186,true
11,118.77149963378906,0.8788516521453857,2.8456462585034012,false
12,118.77023315429688,0.8793761730194092,3.0981179138321995,false
13,118.76412963867188,0.8798674941062927,3.3505895691609977,false
14,118.75778198242188,0.8669205904006958,3.6034467120181404,false
15,118.7712173461914,0.8676151633262634,3.8559410430839,false
16,118.76740264892578,0.8663890957832336,4.108344671201814,false
17,118.7574234008789,0.867118775844574,4.360748299319728,false
18,118.74642181396484,0.8678421378135681,4.613356009070295,true
19,118.74555206298828,0.8685580492019653,4.865963718820861,false
20,118.74384307861328,0.8692656755447388,5.118798185941043,false
21,118.75410461425781,0.8699638247489929,5.371383219954649,false
22,118.75263977050781,0.8706514239311218,5.623741496598639,false
23,118.73960876464844,0.8713270425796509,5.876258503401361,false
24,118.7336196899414,0.8719887733459473,6.128616780045351,false
25,118.71751403808594,0.8726357817649841,6.380975056689342,false
26,118.70010375976562,0.8732057809829712,6.6334920634920636,true
27,118.68875885009766,0.8736392259597778,6.8859410430839,false
28,118.67240905761719,0.8677667379379272,7.138390022675737,false
29,118.65541076660156,0.8684747815132141,7.390997732426304,false
30,118.6439437866211,0.8666099905967712,7.643560090702948,false
31,118.62965393066406,0.8673452734947205,7.896507936507937,false
32,118.6337890625,0.8680698275566101,8.149138321995466,false
33,118.6219711303711,0.8679750561714172,8.401700680272109,false
34,118.60464477539062,0.8687123656272888,8.654308390022676,true
35,118.58767700195312,0.869443953037262,8.906757369614512,false
36,118.56121826171875,0.8701682686805725,9.15954648526077,false
37,118.54934692382812,0.8675516247749329,9.412585034013606,false
38,118.54878997802734,0.8683280348777771,9.665442176870748,false
39,118.53828430175781,0.8691027164459229,9.918526077097505,false
40,118.53857421875,0.869745135307312,10.171519274376417,false
41,118.53459167480469,0.8705177903175354,10.42437641723356,false
42,118.52256774902344,0.8712877631187439,10.677324263038548,true
43,118.51485443115234,0.8720545172691345,10.930408163265307,false
44,118.51258087158203,0.8728126883506775,11.183356009070295,false
45,118.50333404541016,0.8735714554786682,11.436553287981859,false
46,118.50544738769531,0.8743252754211426,11.689705215419501,false
47,118.50543212890625,0.8750733733177185,11.942471655328799,false
48,118.48529815673828,0.8758124709129333,12.195238095238095,false
49,118.46376037597656,0.8765466809272766,12.448163265306123,false
50,118.44798278808594,0.8772724270820618,12.701065759637189,true
51,118.42904663085938,0.8779720067977905,12.95437641723356,false
52,118.42927551269531,0.8786779642105103,13.20748299319728,false
53,118.41842651367188,0.8792467713356018,13.460816326530612,false
54,118.41905212402344,0.8795011639595032,13.714285714285714,false
55,118.42677307128906,0.8801662921905518,13.96795918367347,false
56,118.4451675415039,0.8806445598602295,14.221428571428572,false
57,118.45536804199219,0.8812947273254395,14.47467120181406,false
58,118.45452117919922,0.8819277882575989,14.727619047619047,true
59,118.43891906738281,0.8825398087501526,14.980839002267574,false
60,118.43609619140625,0.8831283450126648,15.2337641723356,false
61,118.4176025390625,0.8836904168128967,15.486916099773243,false
62,118.407958984375,0.8825670480728149,15.74031746031746,false
63,118.41049194335938,0.8831104040145874,15.993650793650794,false
64,118.41049194335938,0.8753597140312195,16.246938775510205,false
65,118.4059829711914,0.8758736252784729,16.500340136054422,false
66,118.40830993652344,0.8722166419029236,16.753514739229026,true
67,118.39913177490234,0.8729606866836548,17.00643990929705,false
68,118.376220703125,0.8737084269523621,17.259206349206348,false
69,118.34243774414062,0.8744499683380127,17.511972789115646,false
70,118.30520629882812,0.8747162818908691,17.76498866213152,false
71,118.27630615234375,0.8749081492424011,18.017868480725625,false
72,118.23771667480469,0.8756197094917297,18.271043083900228,false
73,118.20914459228516,0.8763549327850342,18.524331065759636,false
74,118.18395233154297,0.8764544725418091,18.777460317460317,true
75,118.14712524414062,0.8770959973335266,19.03031746031746,false
76,118.09249877929688,0.8778218626976013,19.283333333333335,false
77,118.03984069824219,0.8785380721092224,19.5365306122449,false
78,117.99156188964844,0.8792262077331543,19.78984126984127,false
79,117.9432601928711,0.8795232772827148,20.043310657596372,false
80,117.897705078125,0.8801142573356628,20.29698412698413,false
81,117.8577880859375,0.8802719712257385,20.55079365079365,false
82,117.81990051269531,0.8809470534324646,20.80471655328798,true
83,117.7837905883789,0.8816009759902954,21.058798185941043,false
84,117.75284576416016,0.8822423815727234,21.313356009070294,false
85,117.74273681640625,0.8828636407852173,21.567687074829934,false
86,117.71940612792969,0.883415937423706,21.8221768707483,false
87,117.70137023925781,0.875895619392395,22.07689342403628,false
88,117.69351196289062,0.8766222596168518,22.331882086167802,false
89,117.69816589355469,0.8773417472839355,22.586961451247166,false
90,117.70812225341797,0.8780601024627686,22.84185941043084,true
91,117.7105712890625,0.8787855505943298,23.096507936507937,false
92,117.70008850097656,0.8795033097267151,23.351156462585035,false
93,117.68892669677734,0.8802100419998169,23.60562358276644,false
94,117.66645050048828,0.8806314468383789,23.860340136054422,false
95,117.65484619140625,0.8813188672065735,24.115283446712017,false
96,117.65293884277344,0.8806471824645996,24.37045351473923,false
97,117.66327667236328,0.881337583065033,24.625736961451246,false
98,117.67989349365234,0.8820138573646545,24.880793650793652,true
99,117.68716430664062,0.8826728463172913,25.13562358276644,false
100,117.68315124511719,0.8833147883415222,25.39065759637188,false
101,117.68897247314453,0.8839362859725952,25.645850340136054,false
102,117.70389556884766,0.8785616755485535,25.90126984126984,false
103,117.73246765136719,0.8792887330055237,26.156621315192744,false
104,117.76019287109375,0.8800060749053955,26.41174603174603,false
105,117.77965545654297,0.8799562454223633,26.666757369614512,false
106,117.79560852050781,0.8802315592765808,26.92156462585034,true
107,117.80269622802734,0.8809434771537781,27.17637188208617,false
108,117.81122589111328,0.8808853626251221,27.431428571428572,false
109,117.8324203491211,0.8815913200378418,27.686394557823128,false
110,117.85191345214844,0.881878674030304,27.941179138321996,false
111,117.8644027709961,0.8825680017471313,28.19578231292517,false
112,117.86907958984375,0.8819015026092529,28.450362811791383,false
113,117.87249755859375,0.8825944066047668,28.70512471655329,false
114,117.88648986816406,0.8832710981369019,28.959795918367348,true
115,117.89688873291016,0.8839333057403564,29.214285714285715,false
116,117.89845275878906,0.8845769762992859,29.468707482993196,false
117,117.89683532714844,0.8852003812789917,29.72328798185941,false
118,117.90359497070312,0.8858007788658142,29.977755102040817,false
119,117.90565490722656,0.8863512873649597,30.232426303854876,false
120,117.91806030273438,0.8868978023529053,30.487165532879818,false
121,117.93513488769531,0.8874077200889587,30.741746031746032,false
122,117.94560241699219,0.886025071144104,30.996326530612244,true
123,117.95741271972656,0.878115177154541,31.251020408163264,false
124,117.97724151611328,0.8787847757339478,31.505238095238095,false
125,117.97402954101562,0.879439651966095,31.759297052154196,false
126,117.96255493164062,0.8800767064094543,32.0128798185941,false
127,117.92530059814453,0.8791301846504211,32.26684807256236,false
128,117.9035873413086,0.879763662815094,32.520816326530614,false
129,117.87994384765625,0.8792405128479004,32.775238095238095,false
130,117.87699127197266,0.8798556327819824,33.02984126984127,true
131,117.88314819335938,0.8733777403831482,33.28424036281179,false
132,117.87952423095703,0.874116837978363,33.53888888888889,false
133,117.88775634765625,0.8748487234115601,33.79319727891156,false
134,117.88008117675781,0.8755677342414856,34.0472335600907,false
135,117.8570785522461,0.8742657899856567,34.301746031746035,false
136,117.85591888427734,0.8742548823356628,34.55621315192744,false
137,117.85221099853516,0.8741275072097778,34.81090702947846,false
138,117.85929870605469,0.8749040961265564,35.06548752834467,true
139,117.8623046875,0.8756627440452576,35.31977324263038,false
140,117.8504867553711,0.8764322400093079,35.57419501133787,false
141,117.84349822998047,0.8771971464157104,35.82825396825397,false
142,117.81802368164062,0.8778324127197266,36.08253968253968,false
143,117.80145263671875,0.8785884380340576,36.337097505668936,false
144,117.796630859375,0.8793385028839111,36.5918820861678,false
145,117.80239868164062,0.8800811171531677,36.84687074829932,false
146,117.81958770751953,0.8808152675628662,37.10154195011338,true
147,117.8221664428711,0.8815397024154663,37.3559410430839,false
148,117.81124114990234,0.8822535276412964,37.610680272108844,false
149,117.81631469726562,0.8829543590545654,37.86530612244898,false
150,117.81631469726562,0.88129723072052,38.119795918367345,false
151,117.80891418457031,0.8820316791534424,38.37428571428571,false
152,117.80137634277344,0.8820358514785767,38.62916099773243,false
153,117.81288146972656,0.8827682733535767,38.88390022675737,false
154,117.8179931640625,0.8834905028343201,39.138390022675736,true
155,117.81095123291016,0.8841999173164368,39.3930612244898,false
156,117.8127212524414,0.8848975896835327,39.647891156462585,false
157,117.82278442382812,0.8855509161949158,39.903083900226754,false
158,117.85289764404297,0.8862184286117554,40.15866213151927,false
159,117.90625762939453,0.8868669271469116,40.41396825396826,false
160,117.95124816894531,0.8874696493148804,40.66879818594104,false
161,117.97720336914062,0.8880761861801147,40.923469387755105,false
162,117.9975814819336,0.8886570334434509,41.17770975056689,true
163,117.99803161621094,0.8891995549201965,41.431655328798186,false
164,117.98303985595703,0.8857342600822449,41.68507936507937,false
165,117.93991088867188,0.8863279819488525,41.9390022675737,false
166,117.91773986816406,0.8869004249572754,42.19319727891156,false
167,117.90708923339844,0.8874377608299255,42.447210884353744,false
168,117.8857192993164,0.8873960971832275,42.70074829931973,false
169,117.83702850341797,0.8865352869033813,42.95448979591837,false
170,117.79356384277344,0.8870236277580261,43.2087074829932,true
171,117.77050018310547,0.887474536895752,43.46321995464853,false
172,117.76009368896484,0.8792664408683777,43.71807256235827,false
173,117.76575469970703,0.8735176920890808,43.97253968253968,false
174,117.751953125,0.8742217421531677,44.2274149659864,false
175,117.75752258300781,0.8716859221458435,44.481972789115645,false
176,117.74716186523438,0.8724152445793152,44.7363492063492,false
177,117.7267074584961,0.8728450536727905,44.99077097505669,false
178,117.70603942871094,0.8730241656303406,45.24526077097506,true
179,117.6866683959961,0.8730117082595825,45.50011337868481,false
180,117.68376159667969,0.8737908601760864,45.75473922902494,false
181,117.66886901855469,0.8745683431625366,46.009727891156466,false
182,117.67095184326172,0.875064492225647,46.26430839002268,false
183,117.65306091308594,0.8758413791656494,46.51925170068027,false
184,117.65086364746094,0.8766146302223206,46.77390022675737,false
185,117.63427734375,0.8773835897445679,47.02875283446712,false
186,117.6259765625,0.8781477212905884,47.28356009070295,true
187,117.61479949951172,0.8789061903953552,47.538662131519274,false
188,117.61663818359375,0.8796582818031311,47.79371882086168,false
189,117.61663818359375,0.8804030418395996,48.048798185941045,false
190,117.61663818359375,0.8811395764350891,48.303877551020406,false
191,117.61663818359375,0.8818666934967041,48.558956916099774,false
192,117.61663818359375,0.8824002742767334,48.814036281179135,false
193,117.61663818359375,0.8830392956733704,49.0691156462585,false
194,117.61663818359375,0.8837370872497559,49.32419501133787,true
195,117.61664581298828,0.8844212889671326,49.57993197278912,false
196,117.65084838867188,0.8850502967834473,49.83571428571429,false
197,117.69126892089844,0.8857012987136841,50.09122448979592,false
198,117.72340393066406,0.8863328099250793,50.346485260770976,false
199,117.74616241455078,0.8807960152626038,50.60142857142857,false
200,117.7549819946289,0.8815457820892334,50.85612244897959,false
201,117.7520523071289,0.8822757601737976,51.110566893424036,false
202,117.73567199707031,0.8830086588859558,51.365419501133786,true
203,117.73823547363281,0.8826189041137695,51.62013605442177,false
204,117.73395538330078,0.8833558559417725,51.87473922902495,false
205,117.72323608398438,0.8840871453285217,52.129342403628115,false
206,117.71170806884766,0.8848077654838562,52.38424036281179,false
207,117.7146987915039,0.8855162262916565,52.639274376417234,false
208,117.72492980957031,0.8862105011940002,52.89424036281179,false
209,117.73221588134766,0.8851054310798645,53.14904761904762,false
210,117.73179626464844,0.8858180046081543,53.40385487528345,true
211,117.73180389404297,0.8861718773841858,53.659115646258506,false
212,117.75423431396484,0.88686603307724,53.91453514739229,false
213,117.78765869140625,0.8861385583877563,54.16945578231292,false
214,117.7993392944336,0.8867952227592468,54.42403628117914,false
215,117.79541015625,0.8874831199645996,54.678662131519275,false
216,117.79308319091797,0.8881163001060486,54.93310657596372,false
217,117.7816390991211,0.8886373043060303,55.18736961451247,false
218,117.75930786132812,0.8892748951911926,55.44149659863945,true
219,117.72801971435547,0.8864824175834656,55.695850340136055,false
220,117.70491790771484,0.8871708512306213,55.950362811791386,false
221,117.68692016601562,0.8878441452980042,56.205124716553286,false
222,117.679443359375,0.8884993195533752,56.45968253968254,false
223,117.66083526611328,0.8885133862495422,56.7144671201814,false
224,117.65191650390625,0.8891438841819763,56.96922902494331,false
225,117.64107513427734,0.889748215675354,57.22424036281179,false
226,117.64212036132812,0.8847073912620544,57.479455782312925,true
227,117.65354919433594,0.8854213356971741,57.73487528344671,false
228,117.6759262084961,0.8849891424179077,57.99045351473923,false
229,117.70880126953125,0.8857069611549377,58.245873015873016,false
230,117.73771667480469,0.8858932852745056,58.500952380952384,false
231,117.7523193359375,0.886599063873291,58.75600907029479,false
232,117.76705932617188,0.8872847557067871,59.01090702947846,false
233,117.7759017944336,0.8879570364952087,59.266009070294785,false
234,117.79638671875,0.888615071773529,59.52092970521542,true
235,117.80976867675781,0.8892514705657959,59.77607709750567,false
236,117.8358383178711,0.8891226649284363,60.03104308390023,false
237,117.85604095458984,0.8850834369659424,60.28573696145125,false
238,117.86373138427734,0.8839464783668518,60.54063492063492,false
239,117.8829574584961,0.8845107555389404,60.795374149659864,false
240,117.89630889892578,0.8852401971817017,61.04986394557823,false
241,117.89888763427734,0.8859676718711853,61.30424036281179,false
242,117.89555358886719,0.8867092728614807,61.55863945578231,true
243,117.89337158203125,0.8874408006668091,61.81312925170068,false
244,117.89505004882812,0.8881110548973083,62.067460317460316,false
245,117.88825225830078,0.8888165354728699,62.321995464852606,false
246,117.89178466796875,0.8887341618537903,62.5762358276644,false
247,117.88105010986328,0.8885155916213989,62.830725623582765,false
248,117.88175201416016,0.8892278671264648,63.08514739229025,false
249,117.87922668457031,0.8898909091949463,63.33984126984127,false
250,117.8900375366211,0.8905742168426514,63.59424036281179,true
251,117.88700866699219,0.8912398815155029,63.84843537414966,false
252,117.87274169921875,0.8918725848197937,64.10301587301588,false
253,117.87649536132812,0.8903888463973999,64.35732426303855,false
254,117.86746978759766,0.8891197443008423,64.61124716553287,false
255,117.83686065673828,0.8898221850395203,64.86537414965986,false
256,117.81379699707031,0.8904454708099365,65.11925170068027,false
257,117.77489471435547,0.891116201877594,65.37346938775511,false
258,117.74992370605469,0.8916501402854919,65.62784580498867,true
259,117.730224609375,0.8922849297523499,65.88204081632654,false
260,117.69823455810547,0.8928860425949097,66.13659863945578,false
261,117.68209075927734,0.8934590816497803,66.39090702947846,false
262,117.65153503417969,0.8939692974090576,66.64487528344671,false
263,117.60001373291016,0.893996000289917,66.89911564625851,false
264,117.5561752319336,0.8944874405860901,67.15362811791383,false
265,117.52124786376953,0.8927134275436401,67.40854875283446,false
266,117.50337219238281,0.8930294513702393,67.66374149659863,true
267,117.49835205078125,0.8900441527366638,67.9192290249433,false
268,117.50730895996094,0.8905649185180664,68.17433106575963,false
269,117.49711608886719,0.8865208625793457,68.42984126984128,false
270,117.5068359375,0.8844863772392273,68.68526077097506,false
271,117.51349639892578,0.88509202003479,68.94045351473923,false
272,117.50939178466797,0.8855862617492676,69.19571428571429,false
273,117.50798034667969,0.8861604332923889,69.45113378684808,false
274,117.51436614990234,0.8806817531585693,69.70662131519275,true
275,117.52519226074219,0.8810809254646301,69.96197278911565,false
276,117.53038024902344,0.8817467093467712,70.21705215419502,false
277,117.52233123779297,0.8823807835578918,70.47183673469388,false
278,117.4985122680664,0.8826481699943542,70.72628117913833,false
279,117.45433807373047,0.8826799392700195,70.98063492063493,false
280,117.40045166015625,0.8829482197761536,71.23530612244897,false
281,117.35688018798828,0.8833194971084595,71.49022675736961,false
282,117.3211898803711,0.8828132152557373,71.74539682539682,true
283,117.29411315917969,0.883277952671051,72.0007709750567,false
284,117.27467346191406,0.8838241100311279,72.25582766439909,false
285,117.23636627197266,0.8843438625335693,72.5111111111111,false
286,117.20634460449219,0.8843331336975098,72.76621315192743,false
287,117.1632308959961,0.8825691938400269,73.0214739229025,false
288,117.1229248046875,0.8830366730690002,73.27698412698413,false
289,117.09172058105469,0.8776269555091858,73.53281179138322,false
290,117.07278442382812,0.8713862895965576,73.78875283446712,true
291,117.05709838867188,0.8720272779464722,74.04498866213152,false
292,117.05562591552734,0.8726486563682556,74.30138321995464,false
293,117.061279296875,0.8691847324371338,74.5575283446712,false
294,117.05516815185547,0.8698775768280029,74.81371882086168,false
295,117.05057525634766,0.8705672025680542,75.06988662131519,false
296,117.04436492919922,0.8659471273422241,75.32589569160997,false
297,117.02937316894531,0.8666550517082214,75.5817006802721,false
298,117.0023422241211,0.8674262762069702,75.83761904761904,true
299,116.978271484375,0.8681954145431519,76.09371882086168,false
300,116.96028900146484,0.8689621090888977,76.34963718820862,false
301,116.93113708496094,0.8697174787521362,76.60551020408164,false
302,116.89663696289062,0.8704779148101807,76.86156462585033,false
303,116.86819458007812,0.8711219429969788,77.11777777777777,false
304,116.84392547607422,0.8714902400970459,77.37374149659864,false
305,116.80390930175781,0.8722476363182068,77.6297052154195,false
306,116.76023864746094,0.872980535030365,77.88603174603175,true
307,116.72962951660156,0.8737279772758484,78.14226757369615,false
308,116.69166564941406,0.8744693398475647,78.39875283446712,false
309,116.66227722167969,0.875203549861908,78.65539682539682,false
310,116.63671875,0.8759297728538513,78.91201814058957,false
311,116.60807800292969,0.8766468167304993,79.16895691609977,false
312,116.59233856201172,0.8773535490036011,79.42605442176871,false
313,116.58234405517578,0.8780487179756165,79.68337868480725,false
314,116.5826187133789,0.8787305355072021,79.94052154195012,true
315,116.573974609375,0.8792341947555542,80.19757369614513,false
316,116.55923461914062,0.8780205249786377,80.45451247165533,false
317,116.53712463378906,0.8783476948738098,80.71122448979592,false
318,116.50119018554688,0.8784569501876831,80.96784580498866,false
319,116.45721435546875,0.8788034319877625,81.22462585034013,false
320,116.415771484375,0.879310667514801,81.48154195011338,false
321,116.37689208984375,0.875405490398407,81.73854875283446,false
322,116.33895874023438,0.8761528134346008,81.99573696145124,true
323,116.30508422851562,0.876893162727356,82.25283446712018,false
324,116.26301574707031,0.8776247501373291,82.51009070294785,false
325,116.22389221191406,0.878292977809906,82.76757369614512,false
326,116.19264221191406,0.8790079951286316,83.02521541950114,false
327,116.16525268554688,0.8797118067741394,83.28294784580498,false
328,116.13998413085938,0.8804031014442444,83.54083900226757,false
329,116.11976623535156,0.8810803294181824,83.79888888888888,false
330,116.10501098632812,0.8817417025566101,84.05714285714286,true
331,116.09860229492188,0.876922070980072,84.31528344671202,false
332,116.08589935302734,0.8776820302009583,84.57353741496598,false
333,116.0779037475586,0.8780649900436401,84.83192743764172,false
334,116.0752944946289,0.8787822723388672,85.09024943310658,false
335,116.06875610351562,0.8795328736305237,85.34857142857143,false
336,116.06216430664062,0.8802760243415833,85.60691609977324,false
337,116.055908203125,0.8810107111930847,85.86526077097506,false
338,116.04930114746094,0.881570041179657,86.1237641723356,true
339,116.04946899414062,0.8784447908401489,86.38240362811791,false
340,116.0560073852539,0.8792493343353271,86.64102040816327,false
341,116.06246948242188,0.8800522685050964,86.8997052154195,false
342,116.07349395751953,0.8808532357215881,87.15827664399093,false
343,116.07960510253906,0.881651759147644,87.41673469387756,false
344,116.08036804199219,0.8824474215507507,87.67519274376417,false
345,116.08191680908203,0.8832396864891052,87.93362811791383,false
346,116.08191680908203,0.8840279579162598,88.1920634920635,true
347,116.08191680908203,0.8848116397857666,88.45049886621315,false
348,116.08191680908203,0.8855900764465332,88.70893424036281,false
349,116.08191680908203,0.8863623738288879,88.96736961451248,false
350,116.0819091796875,0.8871278166770935,89.22580498866213,false
351,116.0817642211914,0.8878853917121887,89.48424036281179,false
352,116.0817642211914,0.8886340856552124,89.74269841269842,false
